image_path,target
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\V\V92.jpg,50.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Peperutka\Peperutka135.jpg,35.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Kukja\Kukja28.jpg,26.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\NJ\NJ3.jpg,32.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Cvekje\Cvekje9.jpg,8.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Telefon\Telefon87.jpg,47.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Korona\Korona202.jpg,24.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Beskonechnost\Beskonechnost87.jpg,4.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Prst\Prst162.jpg,37.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Vilushka\Vilushka201.jpg,52.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Valkano\Valkano131.jpg,51.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Korona\Korona25.jpg,24.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Sever\Sever196.jpg,42.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\S\S76.jpg,40.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Kolache\Kolache33.jpg,23.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\DZ\DZ117.jpg,11.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\L\L207.jpg,27.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Sin\Sin198.jpg,44.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Mnogu\Mnogu76.jpg,30.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Zoshto\Zoshto184.jpg,57.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Zoshto\Zoshto185.jpg,57.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Telefon\Telefon125.jpg,47.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\P\P192.jpg,34.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Zholtica\Zholtica77.jpg,56.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Jas\Jas35.jpg,20.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Agol\Agol170.jpg,1.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Pritisok\Pritisok52.jpg,36.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\DJ\DJ56.jpg,10.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Valkano\Valkano100.jpg,51.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Svekja\Svekja178.jpg,45.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\S\S171.jpg,40.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\K\K197.jpg,22.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Delenje\Delenje190.jpg,12.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Amin\Amin127.jpg,2.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\T\T32.jpg,46.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\F\F110.jpg,15.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\G\G193.jpg,17.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\A\A195.jpg,0.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\LJ\LJ74.jpg,28.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\T\T183.jpg,46.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Svekja\Svekja89.jpg,45.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Zamenki\Zamenki6.jpg,55.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Peperutka\Peperutka50.jpg,35.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\K\K78.jpg,22.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Javanje\Javanje62.jpg,21.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Kolache\Kolache50.jpg,23.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Krst\Krst172.jpg,25.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\F\F95.jpg,15.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\S\S98.jpg,40.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Zoshto\Zoshto178.jpg,57.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\E\E139.jpg,14.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\I\I59.jpg,19.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Zamenki\Zamenki109.jpg,55.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Telefon\Telefon29.jpg,47.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Kukja\Kukja109.jpg,26.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Mnogu\Mnogu31.jpg,30.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\V\V119.jpg,50.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Rob\Rob92.jpg,39.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Z\Z108.jpg,53.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\G\G61.jpg,17.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\V\V55.jpg,50.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Cvekje\Cvekje77.jpg,8.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\T\T35.jpg,46.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\O\O11.jpg,33.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\F\F168.jpg,15.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Prst\Prst129.jpg,37.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Korona\Korona203.jpg,24.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\B\B143.jpg,3.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\G\G148.jpg,17.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Dopir\Dopir129.jpg,13.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Agol\Agol127.jpg,1.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\LJ\LJ167.jpg,28.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Prst\Prst169.jpg,37.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\D\D155.jpg,9.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Zoshto\Zoshto23.jpg,57.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Pritisok\Pritisok191.jpg,36.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\G\G102.jpg,17.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Mnogu\Mnogu96.jpg,30.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Beskonechnost\Beskonechnost53.jpg,4.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\D\D136.jpg,9.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\D\D44.jpg,9.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\H\H103.jpg,18.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Kolache\Kolache58.jpg,23.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\P\P11.jpg,34.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Mnogu\Mnogu14.jpg,30.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Korona\Korona198.jpg,24.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\N\N35.jpg,31.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Beskonechnost\Beskonechnost136.jpg,4.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\LJ\LJ182.jpg,28.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Peperutka\Peperutka104.jpg,35.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Rob\Rob14.jpg,39.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\SH\SH102.jpg,41.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Telefon\Telefon21.jpg,47.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\S\S116.jpg,40.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Cvekje\Cvekje161.jpg,8.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Sin\Sin82.jpg,44.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\V\V0.jpg,50.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\M\M156.jpg,29.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Z\Z160.jpg,53.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\C\C77.jpg,5.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\L\L46.jpg,27.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Kolache\Kolache98.jpg,23.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\I\I137.jpg,19.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\DZ\DZ80.jpg,11.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\P\P26.jpg,34.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Peperutka\Peperutka145.jpg,35.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\R\R43.jpg,38.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Agol\Agol116.jpg,1.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Jas\Jas155.jpg,20.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\CH\CH167.jpg,6.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\R\R176.jpg,38.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\G\G182.jpg,17.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\TojTaaToa\TojTaaToa18.jpg,48.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\M\M86.jpg,29.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\NJ\NJ167.jpg,32.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Jas\Jas50.jpg,20.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Sever\Sever109.jpg,42.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Delenje\Delenje19.jpg,12.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\U\U47.jpg,49.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\TojTaaToa\TojTaaToa75.jpg,48.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Zoshto\Zoshto197.jpg,57.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Vilushka\Vilushka90.jpg,52.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\R\R105.jpg,38.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Javanje\Javanje14.jpg,21.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Jas\Jas173.jpg,20.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Beskonechnost\Beskonechnost130.jpg,4.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Amin\Amin77.jpg,2.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Javanje\Javanje71.jpg,21.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Sever\Sever75.jpg,42.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\TojTaaToa\TojTaaToa71.jpg,48.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Rob\Rob39.jpg,39.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Centar\Centar88.jpg,7.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\V\V161.jpg,50.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\E\E55.jpg,14.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\O\O20.jpg,33.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Mnogu\Mnogu22.jpg,30.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Sever\Sever162.jpg,42.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\K\K161.jpg,22.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\ZH\ZH186.jpg,54.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\H\H134.jpg,18.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Korona\Korona58.jpg,24.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\F\F104.jpg,15.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Krst\Krst122.jpg,25.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Jas\Jas120.jpg,20.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\K\K96.jpg,22.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Telefon\Telefon147.jpg,47.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\ZH\ZH197.jpg,54.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\T\T92.jpg,46.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Amin\Amin159.jpg,2.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Telefon\Telefon193.jpg,47.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\G\G93.jpg,17.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\H\H76.jpg,18.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Zholtica\Zholtica55.jpg,56.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\O\O129.jpg,33.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Sever\Sever24.jpg,42.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Vilushka\Vilushka45.jpg,52.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Zholtica\Zholtica157.jpg,56.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Z\Z50.jpg,53.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Dopir\Dopir38.jpg,13.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Zamenki\Zamenki110.jpg,55.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\P\P23.jpg,34.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\T\T172.jpg,46.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Agol\Agol84.jpg,1.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\U\U129.jpg,49.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\H\H131.jpg,18.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Telefon\Telefon24.jpg,47.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Beskonechnost\Beskonechnost92.jpg,4.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Cvekje\Cvekje12.jpg,8.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\N\N112.jpg,31.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\P\P155.jpg,34.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Z\Z192.jpg,53.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Sida\Sida145.jpg,43.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\V\V48.jpg,50.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Krst\Krst178.jpg,25.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Kukja\Kukja98.jpg,26.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Korona\Korona101.jpg,24.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Javanje\Javanje159.jpg,21.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Javanje\Javanje118.jpg,21.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\NJ\NJ118.jpg,32.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Fizika\Fizika44.jpg,16.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\Telefon\Telefon51.jpg,47.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\S\S169.jpg,40.0
D:\Anaconda_zadachki\RealTimeObjectDetection1\Tensorflow\workspace\images\collectedImages\DJ\DJ81.jpg,10.0
